Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
2,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0.25,0.083333333
1,0.03,0,0,0,1,0,1,1,0,0,0,1,0,0.03,0.333333333
0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2,5,0,0,1,1,0,0,0,0,0,0,1,0,2.5,0.166666667
0.025,0.0391,0,1,0,0,0,0,0,0,0,0,0,0,1.564,0
0.5,1.5,0,1,0,0,0,0,0,0,0,0,0,0,3,0
1,0.3,0,1,0,1,0,1,1,0,0,0,1,0,0.3,0.333333333
2,2,0,0,1,1,0,1,1,0,0,0,1,0,1,0.333333333
0.081,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0.864197531,0
0.437,0.75,0,1,0,1,0,1,1,0,0,0,1,0,1.71624714,0.333333333
0.5,0.5,0,0,0,1,0,1,1,0,0,0,1,0,1,0.333333333
0.3,0.75,0,1,0,0,0,0,0,0,0,0,0,0,2.5,0
0.3,0.3,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
1.5,3,0,1,0,1,0,1,1,0,0,0,1,0,2,0.333333333
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0.666666667
2,3,0,0,0,1,0,1,0,0,0,0,1,0,1.5,0.25
1,0.15,0,1,0,1,0,1,1,0,0,0,1,0,0.15,0.333333333
0.125,0.1957,0,1,0,0,0,0,0,0,0,0,0,0,1.5656,0
0.12,0.332,0,1,0,0,0,0,0,0,0,0,0,0,2.766666667,0
0.125,1.25,1,0,0,1,0,1,1,1,0,0,1,0,10,0.666666667
0.5,1,0,0,1,1,0,1,1,0,1,0,1,0,2,0.5
1,0.75,0,1,0,1,0,1,0,1,0,0,1,0,0.75,0.416666667
0.5,1.5,0,1,0,1,0,1,1,0,0,0,1,0,3,0.333333333
0.5,0.75,0,0,0,1,0,1,1,0,0,0,1,0,1.5,0.333333333
1.5,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0.333333333,0.083333333
0.15,0.5,1,0,1,1,0,1,1,0,0,0,0,0,3.333333333,0.333333333
0.038,0.3,0,1,0,0,0,0,0,0,0,0,0,0,7.894736842,0
0.775,1,0,1,0,1,0,1,1,1,0,0,1,0,1.290322581,0.5
0.775,1,0,1,0,1,0,1,1,1,0,0,1,0,1.290322581,0.5
0.81,0.8,1,0,0,1,0,1,1,1,0,0,0,0,0.987654321,0.5
1.85,1,0,1,0,1,0,1,1,1,1,0,0,0,0.540540541,0.5
1.85,1,0,1,0,1,0,1,1,1,1,0,0,0,0.540540541,0.5
0.046,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4.347826087,0
0.044,0.0689,0,0,0,0,0,0,0,0,0,0,0,0,1.565909091,0
0.044,0.0689,0,0,0,0,0,0,0,0,0,0,0,0,1.565909091,0
1,5,0,1,0,1,0,1,1,1,0,0,1,0,5,0.5
0.5,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0
2,1,0,0,0,1,0,1,1,0,0,0,0,0,0.5,0.166666667
1.5,1,0,1,0,1,0,1,1,0,0,0,1,0,0.666666667,0.333333333
0.06,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0
1,0.5,0,0,0,1,0,1,1,0,0,0,1,0,0.5,0.333333333
0.105,0.8,0,1,0,1,0,1,0,0,0,0,0,0,7.619047619,0.083333333
0.7,2,1,0,0,1,0,1,0,1,0,0,1,0,2.857142857,0.583333333
0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
1.75,0.8,0,0,0,1,0,1,1,0,0,0,1,0,0.457142857,0.333333333
2,4,0,1,0,1,0,1,1,0,0,0,1,0,2,0.333333333
1.6,4,0,1,0,1,0,0,0,0,0,0,1,0,2.5,0.166666667
1,0.5,0,0,0,1,0,1,1,0,0,0,0,0,0.5,0.166666667
1,0.5,0,0,0,1,0,1,1,0,0,0,0,0,0.5,0.166666667
1.5,3,0,1,0,1,0,1,1,0,0,0,1,0,2,0.333333333
1.1,2.6,0,1,0,1,0,1,1,0,0,0,1,0,2.363636364,0.333333333
2,3,0,1,0,1,0,1,0,0,0,0,1,0,1.5,0.25
0.5,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0
1,2.25,0,1,0,1,0,1,1,0,0,0,0,0,2.25,0.166666667
1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0.333333333
1.5,5,0,0,1,1,0,1,1,0,0,0,1,0,3.333333333,0.333333333
1.5,4,0,0,1,1,0,1,1,0,0,0,1,0,2.666666667,0.333333333
1.5,1,0,1,0,1,0,0,1,0,0,0,1,0,0.666666667,0.25
0.5,0.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0.166666667
1,0.5,0,1,0,1,0,1,1,1,1,0,1,0,0.5,0.666666667
1.5,0.15,0,1,0,1,0,1,1,0,0,0,1,0,0.1,0.333333333
1,2.5,0,0,0,1,0,0,1,0,0,0,1,0,2.5,0.25
2,3,0,0,0,1,0,1,1,1,0,0,1,0,1.5,0.5
1,5,0,0,0,1,0,1,1,1,0,0,1,0,5,0.5
0.75,0.5,0,0,0,1,0,0,1,0,0,0,1,0,0.666666667,0.25
2,1.5,0,0,0,1,0,1,1,1,0,0,0,0,0.75,0.333333333
0.0464,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4.310344828,0
0.008,0.05,0,1,0,0,0,0,0,0,0,0,0,0,6.25,0
0.26,0.21,0,1,0,0,0,0,0,0,0,1,0,0,0.807692308,0
1.5,3.33,0,0,0,1,0,1,1,1,1,0,1,0,2.22,0.666666667
0.75,0.15,0,1,0,1,0,0,1,0,0,0,0,0,0.2,0.083333333
0.11,0.3,0,0,0,0,0,0,0,0,0,1,0,0,2.727272727,0
1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.333333333
2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0.166666667
0.036,0.3,0,1,0,0,0,0,0,0,0,0,0,0,8.333333333,0
0.5,0.4,0,0,0,1,0,1,1,0,1,0,1,0,0.8,0.5
1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.5
0.5,0.5,0,1,0,1,0,1,1,0,0,0,1,0,1,0.333333333
0.2304,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.434027778,0
1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.083333333
1.5,2,0,1,0,1,0,1,1,1,1,0,1,0,1.333333333,0.666666667
1.5,2.5,0,0,1,1,0,0,1,0,0,0,1,0,1.666666667,0.25
0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.5,0.2,0,1,0,1,0,1,1,0,1,1,1,0,0.133333333,0.5
0.04,0.06,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0
1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.75
0.5,0.8,0,1,0,1,0,1,1,1,1,0,0,0,1.6,0.5
1.57,5,0,1,0,1,0,1,1,1,1,0,1,0,3.184713376,0.666666667
0.5193,0.5,0,1,0,1,0,1,1,1,1,0,1,0,0.962834585,0.666666667
1,3.67,0,0,0,1,0,1,1,1,1,1,1,1,3.67,0.75
0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0
0.75,0.4,0,0,0,1,1,1,1,1,1,0,1,0,0.533333333,0.75
1.94,5,0,1,0,1,0,0,0,0,0,1,0,0,2.577319588,0
1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0.333333333
1,0.1,0,1,0,1,0,1,1,0,0,1,1,0,0.1,0.333333333
1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0.166666667
2,1.2,0,1,0,1,0,1,1,0,0,0,1,0,0.6,0.333333333
0.066,0.3,0,1,0,0,0,0,0,0,0,0,0,0,4.545454545,0
0.025,0.1265,1,1,0,1,1,1,1,1,1,1,1,0,5.06,0.916666667
2.06,1.5,0,0,0,1,0,1,1,0,0,1,1,1,0.72815534,0.416666667
1,0.1,0,1,0,1,0,0,1,0,0,0,0,0,0.1,0.083333333
0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
0.2628,2,0,0,0,1,1,0,1,0,1,0,1,1,7.610350076,0.583333333
0.2628,3,0,0,0,1,1,0,1,0,1,0,1,1,11.41552511,0.583333333
0.5,0.1,0,1,0,1,0,0,1,0,0,0,0,0,0.2,0.083333333
0.7875,0.15,0,1,0,1,0,0,1,0,0,0,1,0,0.19047619,0.25
2,15,0,1,0,1,0,1,1,0,0,0,1,0,7.5,0.333333333
1,1.4,0,1,0,1,0,1,1,0,1,0,1,0,1.4,0.5
0.08,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0.25,0.625,0,1,0,0,0,0,0,0,0,1,0,0,2.5,0
0.08,0.08,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.2,0.07,0,1,0,1,0,1,1,0,0,1,0,0,0.35,0.166666667
0.75,0.1,0,1,0,1,0,0,1,0,0,0,1,0,0.133333333,0.25
0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
0.175,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1.142857143,0
0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0
0.5,0.2,0,1,0,1,0,1,0,1,1,0,0,0,0.4,0.416666667
0.15,1,0,1,0,0,0,0,0,0,0,0,0,0,6.666666667,0
0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2835,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0.24691358,0
0.5,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0.083333333
0.5541,1,0,0,0,1,0,1,1,1,1,0,1,0,1.804728388,0.666666667
0.054,0.05,1,0,0,1,0,0,1,0,0,0,0,0,0.925925926,0.25
0.15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0
0.5,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1.2,0
0.5,0.2,0,0,0,1,0,0,1,0,0,1,1,0,0.4,0.25
0.5,0.1,0,1,0,1,0,0,1,0,0,1,0,0,0.2,0.083333333
0.68,1,0,0,0,1,0,0,0,0,0,0,1,0,1.470588235,0.166666667
1,0.3,0,1,0,1,0,0,1,0,0,0,1,0,0.3,0.25
0.25,0.3913,0,0,1,0,0,0,0,0,0,1,0,0,1.5652,0
2,1,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.25
0.6016,7,0,0,0,1,0,1,1,1,1,0,1,0,11.6356383,0.666666667
0.0732,0.1,0,1,0,0,0,0,0,1,0,0,0,0,1.366120219,0.166666667
1,1.5,0,0,0,1,0,1,1,0,0,0,1,0,1.5,0.333333333
1.5,1,0,1,0,1,0,1,1,0,0,0,1,0,0.666666667,0.333333333
1.25,1.5,0,0,1,1,0,0,1,0,0,0,1,0,1.2,0.25
1.19,0.5,0,1,0,1,0,0,1,0,0,0,1,0,0.420168067,0.25
0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.4,0.4,1,0,0,1,0,1,1,1,1,0,0,0,1,0.666666667
0.82,0.5,0,1,0,1,0,1,1,1,1,0,0,0,0.609756098,0.5
0.48,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0
2,1.5,0,0,1,1,0,0,1,0,1,0,0,0,0.75,0.25
0.95,0.6,0,1,0,1,0,1,1,0,1,0,1,0,0.631578947,0.5
1,1.5,0,0,0,1,0,0,0,0,1,0,0,0,1.5,0.166666667
2,1,0,0,0,1,0,0,0,1,1,0,1,0,0.5,0.5
0.1117,0.9,0,0,0,1,0,1,1,1,0,0,0,0,8.057296329,0.333333333
0.5,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0.333333333
0.02,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,1.565,0
0.5,0.4,0,1,0,1,0,0,0,0,0,0,0,0,0.8,0
1.5,1,0,0,0,1,0,1,1,1,1,0,1,0,0.666666667,0.666666667
0.05,0.05,0,0,0,1,0,0,1,1,0,0,0,0,1,0.25
1.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0.666666667,0.083333333
0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0
0.03,0.15,0,1,0,0,0,0,0,0,0,0,0,0,5,0
1.5,1.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0.083333333
0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5,2.5,0,1,0,1,0,0,1,1,0,0,1,0,1.666666667,0.416666667
1.25,1.5,0,0,0,1,0,0,1,0,0,0,1,0,1.2,0.25
0.16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,1,0,0,1,1,0,1,1,1,1,0,1,0,2,0.666666667
0.08,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0
1,0.75,0,0,1,1,0,1,1,0,1,0,0,0,0.75,0.333333333
0.35,1.6,1,0,0,1,0,1,1,0,1,0,0,0,4.571428571,0.5
2,7.34,0,0,1,1,0,1,1,0,1,0,1,0,3.67,0.5
0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.273,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.366300366,0
0.5,0.6,1,0,0,1,0,1,1,1,1,0,0,0,1.2,0.666666667
1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.75
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.333333333
0.5,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0.166666667
0.62,0.5,0,0,1,1,0,0,1,0,0,0,0,0,0.806451613,0.083333333
1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.083333333
1,0.2,0,0,0,1,0,1,1,0,0,0,0,0,0.2,0.166666667
0.5,0.5,0,0,1,1,1,1,1,0,0,0,0,0,1,0.25
1.25,0.5,0,0,0,1,0,1,1,1,1,0,1,0,0.4,0.666666667
1.1,0.3,1,0,0,1,0,1,1,1,1,0,1,0,0.272727273,0.833333333
1.5,1,0,0,0,1,0,1,1,1,1,0,0,0,0.666666667,0.5
1.31,0.5,0,0,0,1,0,1,1,1,1,0,1,0,0.381679389,0.666666667
0.75,0.4,0,0,0,1,1,1,1,1,1,0,1,0,0.533333333,0.75
1,0.5,1,0,0,1,1,1,1,1,1,0,0,0,0.5,0.75
1.5,7.59,1,0,1,1,1,1,1,1,1,0,1,0,5.06,0.916666667
2,0.5,0,1,0,0,1,1,1,1,1,0,1,0,0.25,0.75
1.25,0.8,0,0,0,1,0,1,1,0,1,0,0,0,0.64,0.333333333
0.5,0.5,0,0,0,1,1,1,1,1,1,0,1,0,1,0.75
0.1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0.08,0.4,0,0,1,0,0,0,0,0,0,0,0,0,5,0
0.5,0.5,0,0,0,1,0,1,1,0,1,0,0,0,1,0.333333333
1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0.416666667
1,0.5,0,0,1,1,1,1,1,1,1,0,0,0,0.5,0.583333333
1.15,0.7,0,0,0,1,0,1,1,0,1,0,1,0,0.608695652,0.5
0.045,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,0
1.5,1.5,0,0,1,1,0,1,1,1,1,0,0,0,1,0.5
0.25,0.25,0,0,0,1,1,1,1,0,1,0,0,0,1,0.416666667
0.5,0.4,0,0,0,1,1,1,1,1,1,0,0,0,0.8,0.583333333
0.1,0.15,1,0,0,1,0,0,1,0,1,0,0,0,1.5,0.416666667
0.25,0.5,0,0,0,1,1,1,1,1,1,0,1,0,2,0.75
0.5,1,0,0,0,1,0,1,1,0,0,0,1,0,2,0.333333333
0.5,0.5,0,0,0,1,1,1,1,0,1,0,1,0,1,0.583333333
0.8,0.4,0,0,0,1,0,1,1,0,1,0,0,0,0.5,0.333333333
1,0.5,0,0,0,1,0,1,1,0,1,0,0,0,0.5,0.333333333
0.5,2.53,1,0,1,1,1,1,1,0,1,0,1,0,5.06,0.75
0.5,1.5,0,0,1,1,1,1,1,1,1,0,0,0,3,0.583333333
0.5,0.5,1,0,1,1,1,1,1,1,1,0,0,0,1,0.75
1,0.5,0,0,0,1,0,1,1,0,1,0,1,0,0.5,0.5
1,2,0,0,1,1,0,1,1,1,1,0,1,0,2,0.666666667
0.7,1.25,0,0,1,1,0,1,1,0,1,0,0,0,1.785714286,0.333333333
1.48,1.5,0,0,1,1,0,1,1,0,1,0,1,0,1.013513514,0.5
1,0.5,0,0,0,1,0,1,1,0,1,0,0,0,0.5,0.333333333
1,0.7,0,0,0,1,0,1,1,1,1,0,0,0,0.7,0.5
0.2,0.15,0,0,0,1,1,1,1,1,1,0,1,0,0.75,0.75
1,0.8,0,0,1,1,0,1,1,1,1,0,0,0,0.8,0.5
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.5
0.21,0.5,1,1,0,1,0,1,1,1,1,0,0,0,2.380952381,0.666666667
0.25,1.5,0,0,1,1,1,1,1,1,1,0,1,0,6,0.75
2,2,0,0,1,1,0,1,1,1,1,0,1,0,1,0.666666667
1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0.5
0.025,0.0285,0,1,0,0,0,0,0,0,0,0,0,0,1.14,0
0.052,0.5,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0
0.05,0.1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2,6,0,0,1,1,0,1,1,1,0,0,1,1,3,0.583333333
1.025,2,0,0,0,1,0,1,1,1,0,0,1,0,1.951219512,0.5
2,4,0,0,0,1,0,1,1,0,0,1,1,0,2,0.333333333
1,1.5,0,0,0,1,0,1,1,1,1,1,0,0,1.5,0.5
0.125,0.2,0,0,0,1,0,0,1,0,0,1,0,0,1.6,0.083333333
0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
0.175,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.857142857,0
2,0.8,0,0,0,1,0,1,1,0,0,1,1,0,0.4,0.333333333
2,6,0,1,0,1,0,1,1,0,0,0,1,0,3,0.333333333
2,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0.333333333
1,0.9,0,0,0,1,0,1,1,0,0,1,1,0,0.9,0.333333333
1,0.4,0,0,0,1,0,1,0,0,0,0,0,0,0.4,0.083333333
0.45,0.01,0,0,0,1,1,1,0,0,0,0,1,0,0.022222222,0.333333333
0.5,0.4,0,0,0,1,1,1,0,0,0,0,0,0,0.8,0.166666667
1,2,0,0,0,1,0,1,1,0,0,0,1,0,2,0.333333333
0.0375,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0
1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.25
1,2,0,0,0,1,1,1,1,1,0,0,1,0,2,0.583333333
1.78,1.3,0,0,0,1,0,1,1,1,0,0,1,0,0.730337079,0.5
1.5,1,0,0,0,1,0,1,1,0,0,0,0,0,0.666666667,0.166666667
1.75,5,0,0,0,1,0,1,1,0,0,0,1,0,2.857142857,0.333333333
1,2,0,0,0,1,0,1,1,0,0,0,1,0,2,0.333333333
1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0.5
0.0162,0.0254,0,1,0,0,0,0,0,0,0,0,0,0,1.567901235,0
0.21,0.37,0,0,0,1,0,0,1,0,0,0,0,0,1.761904762,0.083333333
0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,2,0
0.24,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0
1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0.333333333
1.5,1,0,1,0,1,0,1,1,0,0,0,1,0,0.666666667,0.333333333
0.5,0.9,0,1,0,0,0,0,0,0,0,0,0,0,1.8,0
1,0.15,0,0,0,1,0,1,1,1,0,0,1,0,0.15,0.5
1.18,6,0,0,0,1,0,1,1,0,0,0,1,0,5.084745763,0.333333333
1,2,0,0,0,1,0,1,1,1,0,0,1,0,2,0.5
1.025,2,0,0,0,1,0,1,1,1,0,0,1,0,1.951219512,0.5
1,5,0,0,0,1,0,1,1,0,0,1,1,0,5,0.333333333
1,3,0,0,1,1,0,1,1,0,0,0,0,0,3,0.166666667
2,0.3,0,1,0,1,0,1,1,0,0,0,1,0,0.15,0.333333333
0.04,0.4,0,1,0,1,0,0,0,0,0,0,0,0,10,0
2,0.1,0,0,0,1,0,1,1,0,0,0,0,0,0.05,0.166666667
1,0.5,0,1,0,1,0,0,1,0,0,0,1,0,0.5,0.25
1.5,2,0,0,0,1,0,1,1,0,0,0,1,0,1.333333333,0.333333333
1.5,2,0,0,0,1,0,1,1,1,0,1,1,0,1.333333333,0.5
0.5,2,0,0,0,1,0,1,1,0,0,0,1,0,4,0.333333333
0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,0.005,0,1,0,1,0,0,1,0,0,0,1,0,0.005,0.25
0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,0.1,0,0,0,1,0,1,1,0,0,0,0,0,0.2,0.166666667
0.46,0.2,0,0,0,1,0,1,1,0,0,0,1,0,0.434782609,0.333333333
1,0.9,0,0,0,1,0,1,1,0,0,1,0,0,0.9,0.166666667
1.5,0.3,0,0,0,1,0,1,1,0,0,0,1,0,0.2,0.333333333
1.52,2,0,0,0,1,0,1,1,0,0,0,1,0,1.315789474,0.333333333
0.25,0.5,0,0,0,1,0,1,1,0,0,1,0,0,2,0.166666667
2,1.2,0,0,0,1,0,1,1,0,1,0,1,0,0.6,0.5
2,1,0,0,0,1,0,1,1,0,0,1,1,0,0.5,0.333333333
1,1.5,0,0,0,1,0,0,1,0,0,1,0,0,1.5,0.083333333
1,1.5,0,0,0,1,0,1,1,0,0,1,0,0,1.5,0.166666667
0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.34,1,0,0,0,1,0,1,1,1,0,0,0,0,2.941176471,0.333333333
0.192,0.3,0,0,0,1,0,1,1,0,0,0,1,0,1.5625,0.333333333
0.04,0.05,0,1,0,0,0,0,0,0,0,0,0,0,1.25,0
1.25,2.5,0,0,0,1,0,1,1,0,0,0,1,0,2,0.333333333
0.01,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0
0.015,0.07,0,1,0,0,0,0,0,0,0,0,0,0,4.666666667,0
0.09,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0
1,4,0,0,0,1,0,0,1,0,0,0,0,0,4,0.083333333
1.5,1.5,0,0,0,1,0,0,1,0,0,1,1,0,1,0.25
0.75,1.5,0,0,0,1,0,1,1,0,0,0,1,0,2,0.333333333
0.15,0.3,0,0,0,1,0,1,1,0,0,0,0,0,2,0.166666667
1.23,3,0,0,0,1,0,1,1,0,1,0,1,0,2.43902439,0.5
1.42,2,0,0,0,1,0,1,1,0,0,1,0,0,1.408450704,0.166666667
1.67,4,0,0,0,1,0,1,1,0,0,0,1,0,2.395209581,0.333333333
1,0.5,0,0,0,1,0,1,1,0,0,0,1,0,0.5,0.333333333
0.67,1.2,0,0,0,1,0,1,1,0,0,0,0,0,1.791044776,0.166666667
1,3,0,0,1,1,0,1,1,1,0,0,0,0,3,0.333333333
1,3,0,0,0,1,0,1,1,0,0,1,1,0,3,0.333333333
1.5,10,0,0,0,1,0,1,1,0,1,0,1,0,6.666666667,0.5
2,3,0,0,0,1,0,1,1,0,1,0,1,0,1.5,0.5
0.5,0.3,0,0,0,1,0,1,1,0,0,0,0,0,0.6,0.166666667
0.5,0.5,0,0,0,1,0,1,1,0,0,0,1,0,1,0.333333333
0.74,0.6,0,0,0,1,0,1,1,1,1,0,1,0,0.810810811,0.666666667
0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
0.75,0.05,0,0,0,1,0,1,1,0,0,0,1,0,0.066666667,0.333333333
1.25,1.5,0,0,0,1,0,1,1,0,0,0,1,0,1.2,0.333333333
0.35,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.571428571,0
0.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
0.036,0.18,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.075,0.08,0,1,0,0,0,0,0,0,0,0,0,0,1.066666667,0
1.75,0.15,0,0,0,1,0,0,1,0,0,0,1,0,0.085714286,0.25
0.06,0.06,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,1.2,0,0,0,1,0,0,1,0,0,0,1,0,0.6,0.25
0.5,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0
1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0.333333333
1.098,2,0,1,0,1,0,1,1,0,0,0,1,0,1.821493625,0.333333333
1,0.4,0,0,0,1,0,1,1,1,0,0,1,0,0.4,0.5
0.98,0.6,0,1,0,1,0,1,1,1,0,0,0,0,0.612244898,0.333333333
0.8,0.09,0,0,0,1,0,1,1,0,0,0,0,0,0.1125,0.166666667
0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
0.3,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0
2,0.5,0,0,0,1,0,1,1,1,0,0,1,0,0.25,0.5
0.5,0.3,0,0,0,1,0,1,1,0,0,0,1,0,0.6,0.333333333
1.5,1.7,0,0,0,1,0,1,1,0,0,0,1,0,1.133333333,0.333333333
2,3,0,0,0,1,0,1,1,1,1,0,1,0,1.5,0.666666667
0.5,0.4,0,1,0,1,0,1,1,0,0,0,0,0,0.8,0.166666667
0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0
1.33,2,0,0,0,1,0,1,1,0,0,0,0,0,1.503759398,0.166666667
0.75,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0.666666667,0.083333333
0.5,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0
1.08,0.5,0,0,0,1,0,0,1,0,0,0,1,0,0.462962963,0.25
0.046,0.21,0,1,0,1,0,1,1,0,0,1,0,0,4.565217391,0.166666667
0.25,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.2,0
0.545,1.5,0,0,0,1,0,1,1,0,0,0,1,0,2.752293578,0.333333333
1.5,0.5,0,0,0,1,0,0,1,0,0,1,1,0,0.333333333,0.25
1.5,4,0,0,0,1,0,1,1,1,1,1,1,0,2.666666667,0.666666667
0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.75,0.2,0,1,0,1,0,1,1,0,0,1,1,0,0.266666667,0.333333333
2,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0.333333333
0.5,0.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0.166666667
0.75,1.5,0,0,0,1,0,1,1,1,0,0,1,0,2,0.5
2,2,0,0,0,1,0,1,1,1,0,0,1,0,1,0.5
0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.5,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0
1.29,1,0,1,0,1,0,1,1,1,0,1,0,0,0.775193798,0.333333333
0.5,0.25,0,0,0,1,0,1,1,1,0,0,1,0,0.5,0.5
0.08,0.2,0,1,0,0,0,0,0,0,0,0,0,0,2.5,0
0.02,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0
1,2,0,0,0,1,0,1,1,1,0,0,1,0,2,0.5
0.75,1,0,0,0,1,0,1,1,1,1,0,1,0,1.333333333,0.666666667
1.5,0.7,0,1,0,1,0,1,1,0,0,0,1,0,0.466666667,0.333333333
0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
0.5,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.166666667
