ID,Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
P8271,0.0471,0.08,0,1,0,0,0,0,0,0,0,1,0,0,1.6985138,0
P8272,0.0942,0.06,0,1,0,0,0,0,0,0,0,1,0,0,0.636942675,0
P8273,0.8792,1.4,0,1,0,1,0,1,1,0,0,1,0,0,1.592356688,0.166666667
P8274,1.5,1.6,0,1,0,1,0,1,1,0,0,1,0,0,1.066666667,0.166666667
P8275,0.5,1.2,0,1,0,0,0,0,0,0,0,1,0,0,2.4,0
P8276,0.1256,0.25,0,1,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P8277,1,5,0,0,0,1,0,1,1,0,0,1,0,0,5,0.166666667
P8278,0.4396,0.45,0,0,0,0,0,0,0,0,0,1,0,0,1.023657871,0
P8279,0.314,0.6,0,1,0,1,0,1,1,0,0,1,0,0,1.910828025,0.166666667
P8280,1,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P8281,0.1256,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P8282,1.2488,0.5,0,1,0,1,0,1,1,0,0,1,0,0,0.400384369,0.166666667
P8283,1,2,0,0,0,1,0,1,1,1,1,1,0,0,2,0.5
P8284,0.686,1,0,0,0,1,0,1,1,0,0,1,0,0,1.457725948,0.166666667
P8285,0.7536,1,0,0,0,1,0,1,1,0,0,1,0,0,1.326963907,0.166666667
P8286,1.256,0.6,0,0,0,1,0,1,1,0,0,1,0,0,0.477707006,0.166666667
P8287,0.157,0.2,0,1,0,1,0,1,1,0,0,1,0,0,1.27388535,0.166666667
P8288,0.2198,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0.454959054,0.083333333
P8289,1,2,0,1,0,1,0,1,1,0,0,1,0,0,2,0.166666667
P8290,1.2,1.2,0,1,0,1,0,1,1,0,0,1,0,0,1,0.166666667
P8291,0.628,1.5,0,1,0,1,0,1,1,0,1,1,0,0,2.388535032,0.333333333
P8292,0.3768,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.398089172,0
P8293,0.5,0.6,0,1,0,1,0,1,1,0,0,1,0,0,1.2,0.166666667
P8294,1,0.6,0,1,0,1,0,1,1,0,0,1,0,0,0.6,0.166666667
P8295,0.5,1.8,0,1,0,1,0,1,1,0,0,1,0,0,3.6,0.166666667
P8296,0.5,1.5,0,0,0,1,0,1,1,0,1,1,0,0,3,0.333333333
P8297,0.5,0.6,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
P8299,0.1884,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8300,1,2.4,0,1,0,1,0,1,1,0,0,1,0,0,2.4,0.166666667
P8301,1.0048,1.1466,0,0,0,1,0,1,0,0,1,1,0,0,1.141122611,0.25
P8302,0.2512,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P8303,0.2512,0.54,0,1,0,0,0,0,0,0,0,1,0,0,2.149681529,0
P8304,0.5,0.4,0,0,0,1,0,1,1,0,0,1,0,0,0.8,0.166666667
P8305,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0.166666667
P8306,0.1256,0.35,0,1,0,0,0,0,0,0,0,0,0,0,2.786624204,0
P8308,2,3,0,0,0,1,0,1,1,0,0,0,0,0,1.5,0.166666667
P8309,0.3768,1.5,0,0,0,1,0,1,1,0,0,1,0,0,3.98089172,0.166666667
P8310,0.314,0.5,0,0,0,1,0,1,1,0,0,0,0,0,1.592356688,0.166666667
P8311,0.5,2,0,0,0,1,0,1,1,1,1,1,0,0,4,0.5
P8312,1.1304,1.05,0,0,0,1,0,1,0,0,0,1,0,0,0.928874735,0.083333333
P8313,1.256,1.4,0,0,0,1,0,1,1,0,0,0,0,0,1.114649682,0.166666667
P8314,0.628,0.75,0,1,0,1,0,1,1,0,0,1,0,0,1.194267516,0.166666667
P8315,0.314,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0.636942675,0.083333333
P8316,0.314,0.005,0,1,0,1,0,0,1,0,0,1,0,0,0.015923567,0.083333333
P8317,1,1.8,0,1,0,1,0,1,1,0,1,1,0,0,1.8,0.333333333
P8318,0.314,0.24,0,1,0,0,0,0,0,0,0,1,0,0,0.76433121,0
P8319,0.2512,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P8320,0.628,0.75,0,1,0,1,0,1,1,0,0,0,0,0,1.194267516,0.166666667
P8321,0.628,0.5,0,1,0,1,0,1,1,0,0,1,0,0,0.796178344,0.166666667
P8322,0.5024,1,0,1,0,1,0,1,1,1,1,1,0,0,1.99044586,0.5
P8323,0.628,0.54,0,1,0,1,0,1,1,0,0,0,0,0,0.859872611,0.166666667
P8324,0.3768,0.6,0,1,0,1,0,1,0,0,0,0,0,0,1.592356688,0.083333333
P8325,0.314,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8326,0.628,0.6,0,0,0,1,0,1,1,0,0,1,0,0,0.955414013,0.166666667
P8327,0.314,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P8328,2,1,0,1,0,1,0,1,1,0,1,1,0,0,0.5,0.333333333
P8329,0.5,1.2,0,0,0,1,0,1,1,0,0,1,0,0,2.4,0.166666667
P8330,0.75,1.2,0,0,0,1,0,0,1,0,1,1,0,0,1.6,0.25
P8331,0.75,1.2,0,0,0,1,0,1,1,0,1,1,0,0,1.6,0.333333333
P8332,0.3,0.5,0,0,0,1,0,1,1,0,1,1,0,0,1.666666667,0.333333333
P8333,0.8,0.4,0,0,0,1,0,1,1,0,1,1,0,0,0.5,0.333333333
P8334,0.75,1,0,0,0,1,0,1,1,0,1,1,0,0,1.333333333,0.333333333
P8335,1,1.5,0,0,0,1,0,0,1,0,0,1,0,0,1.5,0.083333333
P8336,0.314,0.36,0,1,0,0,0,0,0,1,0,1,0,0,1.146496815,0.166666667
P8337,1,2,0,0,0,1,0,1,1,1,1,1,0,0,2,0.5
P8338,0.25,0.18,0,1,0,1,0,1,1,0,0,0,0,0,0.72,0.166666667
P8339,1,0.45,0,1,0,1,0,0,1,0,0,0,0,0,0.45,0.083333333
P8340,1.25,1.5,0,1,0,1,0,1,1,0,1,1,0,0,1.2,0.333333333
P8341,0.1884,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0.955414013,0
P8342,0.5,0.5,0,1,0,1,0,1,1,0,0,1,0,0,1,0.166666667
P8343,0.5,1,0,0,0,1,0,1,1,0,0,1,0,0,2,0.166666667
P8344,1.5,1.7117,0,0,0,1,0,1,1,0,1,1,0,0,1.141133333,0.333333333
P8345,1,1.1411,0,0,0,1,0,1,1,0,1,1,0,0,1.1411,0.333333333
P8346,0.5,0.6,0,1,0,1,0,1,1,0,1,1,0,0,1.2,0.333333333
P8347,0.25,0.4,0,1,0,1,0,1,1,0,1,0,0,0,1.6,0.333333333
P8348,0.34,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.470588235,0
P8349,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P8350,1,0.45,0,1,0,1,0,0,1,0,0,1,0,0,0.45,0.083333333
P8351,1.5,2,0,0,0,1,0,0,1,0,1,1,0,0,1.333333333,0.25
P8352,1,1.5,0,0,0,1,0,1,1,1,1,1,0,0,1.5,0.5
P8353,0.5,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0.7,0
P8354,0.5,0.5,0,0,0,1,0,1,1,0,1,1,0,0,1,0.333333333
P8355,1.5,1,0,0,0,1,0,1,1,0,0,0,0,0,0.666666667,0.166666667
P8356,0.75,0.3,0,1,0,1,0,1,1,1,1,1,0,0,0.4,0.5
P8358,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
P8359,0.1884,0.15,0,1,0,1,0,0,1,0,0,1,0,0,0.796178344,0.083333333
P8360,0.5,1.5,0,0,0,1,0,1,1,0,1,1,0,0,3,0.333333333
P8361,0.5,0.5,0,0,0,1,0,1,1,1,1,1,0,0,1,0.5
P8362,0.5,0.3,0,0,0,1,0,1,1,0,1,1,0,0,0.6,0.333333333
P8363,1,1.5,0,0,0,0,0,1,1,1,1,1,1,0,1.5,0.666666667
P8364,1.5,1.2,0,0,0,1,0,1,1,0,0,1,0,0,0.8,0.166666667
P8365,0.5,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
P8366,1.5,1,0,1,0,1,0,1,1,1,1,1,0,0,0.666666667,0.5
P8367,1.5,0.75,0,0,0,1,0,1,1,0,0,1,0,0,0.5,0.166666667
P8368,0.5,0.6,0,0,0,1,0,1,1,0,1,1,0,0,1.2,0.333333333
P8369,2,1.5,0,1,0,1,0,1,1,0,1,1,0,0,0.75,0.333333333
P8370,2,2.5,0,0,0,1,0,1,1,0,1,1,0,0,1.25,0.333333333
P8371,0.25,0.4,0,0,0,1,0,1,1,0,0,0,0,0,1.6,0.166666667
P8372,0.5,0.75,0,1,0,1,0,1,1,1,1,1,0,0,1.5,0.5
P8373,0.1884,0.45,0,1,0,1,0,1,1,0,1,1,0,0,2.388535032,0.333333333
P8374,0.1884,0.3,0,1,0,1,0,1,1,0,0,1,0,0,1.592356688,0.166666667
P8375,0.5,2.5,0,1,0,1,0,1,0,1,0,0,0,0,5,0.25
P8376,1,2.5,0,0,0,1,0,1,0,1,1,0,0,0,2.5,0.416666667
P8377,0.3768,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P8378,0.105,0.5,0,1,0,0,0,1,0,0,0,0,0,0,4.761904762,0.083333333
P8379,0.628,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0.796178344,0
P8380,0.285,0.4,0,1,0,1,0,0,0,0,0,0,0,0,1.403508772,0
P8381,0.4396,0.36,0,1,0,1,0,0,0,0,0,0,0,0,0.818926297,0
P8382,0.1,0.4,0,1,0,0,0,0,0,1,0,0,0,0,4,0.166666667
P8385,0.1256,0.21,0,1,0,0,0,0,0,0,0,0,0,0,1.671974522,0
P8386,0.1256,0.42,0,1,0,0,0,0,0,0,0,0,0,0,3.343949045,0
P8387,0.314,0.4,0,1,0,0,0,0,0,1,0,0,0,0,1.27388535,0.166666667
P8388,0.0628,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1.592356688,0
P8389,0.05,0.12,0,1,0,0,0,0,0,0,0,1,0,0,2.4,0
P8391,0.5,0.9,0,1,0,0,0,0,0,1,0,1,0,0,1.8,0.166666667
P8392,0.87,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0.459770115,0
P8393,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0
P8394,0.0628,0.0983,0,0,0,0,0,0,0,0,0,1,0,0,1.565286624,0
P8395,0.1884,0.147,0,1,0,1,0,1,0,0,0,1,0,0,0.780254777,0.083333333
P8396,0.0628,0.06,0,1,0,1,0,0,0,0,1,1,0,0,0.955414013,0.166666667
P8397,0.75,2.5,0,0,1,1,0,1,0,0,0,1,0,0,3.333333333,0.083333333
P8398,0.07,0.0799,0,0,1,0,0,0,0,0,0,1,0,0,1.141428571,0
P8399,0.45,0.84,0,0,0,1,0,0,0,0,0,0,0,0,1.866666667,0
P8400,0.325,0.525,0,1,0,0,0,0,0,0,0,1,0,0,1.615384615,0
P8401,0.0628,0.12,0,0,0,0,0,0,0,0,0,1,0,0,1.910828025,0
P8405,0.628,0.75,0,1,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
P8406,0.628,2,0,1,0,1,0,1,0,0,0,0,0,0,3.184713376,0.083333333
P8407,0.25,0.5,0,1,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P8409,1,1.25,0,1,0,1,0,0,0,1,1,1,0,0,1.25,0.333333333
P8410,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0
P8412,1,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0
P8413,0.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P8414,0.942,1.5,0,1,0,1,0,1,0,0,1,1,0,0,1.592356688,0.25
P8415,1.884,3.5,0,0,1,0,0,1,0,0,1,1,0,0,1.857749469,0.25
P8416,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
P8417,0.1884,0.48,0,1,0,0,0,0,0,0,0,1,0,0,2.547770701,0
P8418,0.0628,0.2,0,0,0,0,0,1,0,0,1,1,0,0,3.184713376,0.25
P8419,1,3,0,0,0,1,0,1,0,0,0,1,0,0,3,0.083333333
P8420,0.942,0.9,0,1,0,1,0,1,0,0,0,1,0,0,0.955414013,0.083333333
P8421,0.314,1,0,1,0,0,0,0,0,0,0,1,0,0,3.184713376,0
P8422,1,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0.5,0.083333333
P8423,0.0628,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3.184713376,0
P8424,0.0628,0.075,0,1,0,0,0,0,0,0,0,1,0,0,1.194267516,0
P8425,0.4396,0.75,0,1,0,1,0,1,0,0,0,1,0,0,1.706096451,0.083333333
P8426,0.314,0.25,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P8428,0.1884,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.265392781,0
P8429,0.3768,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1.326963907,0
P8430,0.628,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0.796178344,0.083333333
P8431,0.8164,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0.61244488,0.166666667
P8432,0.0628,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P8433,0.1256,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0.159235669,0
P8434,1.4444,0.8,0,0,0,1,0,1,0,0,0,1,0,0,0.553863196,0.083333333
P8435,0.0628,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3.184713376,0
P8436,0.783,1,0,0,0,1,0,1,0,0,0,1,0,0,1.277139208,0.083333333
P8437,0.2512,0.3,0,1,0,0,0,1,0,0,1,0,0,0,1.194267516,0.25
P8438,0.1884,0.2,0,1,0,0,0,0,0,1,0,1,0,0,1.061571125,0.166666667
P8440,0.1884,0.5,0,1,0,0,0,0,0,0,0,0,0,0,2.653927813,0
P8441,0.314,1,0,1,0,0,0,0,0,0,0,0,0,0,3.184713376,0
P8442,0.314,1,0,0,0,0,0,0,0,0,0,0,0,0,3.184713376,0
P8443,2,0.4,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.083333333
P8444,0.8792,1.0033,0,0,0,0,0,1,0,0,0,0,0,0,1.141151046,0.083333333
P8445,0.1884,0.14,0,1,0,0,0,1,0,0,0,0,0,0,0.743099788,0.083333333
P8446,0.628,1,0,1,0,1,0,1,0,0,0,0,0,0,1.592356688,0.083333333
P8447,0.1884,0.9,0,1,0,0,0,0,0,0,0,1,0,0,4.777070064,0
P8448,1,1.1411,0,0,0,1,0,1,0,0,0,0,0,0,1.1411,0.083333333
P8450,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0.083333333
P8451,1.372,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1.093294461,0.166666667
P8452,0.628,0.7166,0,0,0,1,0,1,0,0,0,1,0,0,1.141082803,0.083333333
P8453,1,1.1411,0,0,1,0,0,1,0,0,0,0,0,0,1.1411,0.083333333
P8454,1.256,1.4332,0,0,1,0,0,1,0,0,0,0,0,0,1.141082803,0.083333333
P8455,0.314,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0.636942675,0.083333333
P8456,0.628,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0.796178344,0.083333333
P8457,0.2512,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0.99522293,0
P8458,0.628,0.15,0,1,0,1,0,1,0,0,0,0,0,0,0.238853503,0.083333333
P8459,1,0.1,0,1,0,0,0,0,0,1,0,1,0,0,0.1,0.166666667
P8461,1,2.5,0,1,0,0,0,1,0,0,0,1,0,0,2.5,0.083333333
P8462,0.1884,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0.106157113,0.166666667
P8463,0.628,2.1,0,0,1,1,0,1,0,0,0,1,0,0,3.343949045,0.083333333
P8464,0.3768,1.05,0,0,0,0,0,1,0,0,0,1,0,0,2.786624204,0.083333333
P8465,1,1.5,0,1,0,0,0,1,0,0,0,1,0,0,1.5,0.083333333
P8466,0.1884,0.18,0,1,0,1,0,1,0,0,0,1,0,0,0.955414013,0.083333333
P8467,0.3768,0.07,0,1,0,1,0,1,0,0,0,0,0,0,0.185774947,0.083333333
P8468,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P8469,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P8470,0.66,0.75,0,1,0,1,0,1,0,0,0,1,0,0,1.136363636,0.083333333
P8471,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0.5,0.083333333
P8472,0.3768,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1.326963907,0
P8473,1.0676,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0.468340202,0.25
P8474,0.314,1,0,1,0,0,0,0,0,0,0,1,0,0,3.184713376,0
P8475,0.1884,0.25,0,1,0,0,0,0,0,0,0,1,0,0,1.326963907,0
P8476,1.5,1.7117,0,0,0,0,0,1,0,0,0,0,0,0,1.141133333,0.083333333
P8477,0.628,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0.318471338,0.083333333
P8479,1.256,1.5,0,1,0,0,0,1,0,0,0,1,0,0,1.194267516,0.083333333
P8480,0.49,0.5,0,1,0,0,0,1,0,0,0,1,0,0,1.020408163,0.083333333
P8482,0.314,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.27388535,0
P8484,0.1884,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8485,0.97,0.32,0,1,0,0,0,1,0,0,0,1,0,0,0.329896907,0.083333333
P8486,0.5024,0.8,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8487,1.1304,0.91,0,0,0,0,0,1,0,0,0,1,0,0,0.80502477,0.083333333
P8488,0.1884,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P8489,0.0628,0.2,0,1,0,0,0,0,0,0,0,1,0,0,3.184713376,0
P8490,0.0628,0.3,0,1,0,0,0,0,0,0,0,1,0,0,4.777070064,0
P8491,0.7536,1.92,0,1,0,0,0,1,0,0,0,1,0,0,2.547770701,0.083333333
P8492,0.2512,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P8493,0.628,1,0,0,0,0,0,1,0,0,1,1,0,0,1.592356688,0.25
P8494,0.1256,0.5,0,1,0,0,0,0,0,0,0,1,0,0,3.98089172,0
P8495,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0.083333333
P8496,0.942,0.4,0,0,0,0,0,1,0,0,0,1,0,0,0.42462845,0.083333333
P8497,0.314,0.35,0,1,0,0,0,0,0,1,0,1,0,0,1.114649682,0.166666667
P8498,0.77,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0.974025974,0.083333333
P8499,0.942,2,0,0,0,0,0,1,0,0,0,1,0,0,2.123142251,0.083333333
P8500,2,6,0,0,0,1,0,1,0,0,0,0,0,0,3,0.083333333
P8501,0.314,1,0,1,0,0,0,1,0,0,0,1,0,0,3.184713376,0.083333333
P8502,0.5,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P8503,0.628,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P8504,0.314,0.6,0,0,0,0,0,0,0,0,0,1,0,0,1.910828025,0
P8505,0.5,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
P8506,0.2512,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P8507,0.1884,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8508,1.12,2.4,0,0,0,0,0,1,0,0,0,1,0,0,2.142857143,0.083333333
P8509,0.7536,1.2,0,1,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P8510,0.67,0.7,0,1,0,1,0,1,0,0,0,1,0,0,1.044776119,0.083333333
P8511,1,3.6,0,1,0,1,0,1,0,0,0,1,0,0,3.6,0.083333333
P8512,0.314,0.4,0,1,0,1,0,1,0,0,0,1,0,0,1.27388535,0.083333333
P8513,1,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P8514,2,4,0,0,1,0,0,1,0,0,0,1,0,0,2,0.083333333
P8515,0.5,2.4,0,1,0,1,0,1,0,0,1,1,0,0,4.8,0.25
P8516,0.1884,0.5,0,1,0,0,0,1,0,0,0,1,0,0,2.653927813,0.083333333
P8517,2,2.2822,0,0,1,1,0,1,0,0,0,1,0,0,1.1411,0.083333333
P8518,1,0.72,0,1,0,0,0,1,0,0,0,0,0,0,0.72,0.083333333
P8519,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0
P8520,0.98,1,0,1,0,1,0,1,0,0,0,1,0,0,1.020408163,0.083333333
P8521,0.0628,0.3,0,1,0,0,0,0,0,0,0,1,0,0,4.777070064,0
P8522,1,2.5,0,1,0,1,0,1,0,0,1,1,0,0,2.5,0.25
P8523,0.314,0.7,0,1,0,1,0,1,0,0,0,1,0,0,2.229299363,0.083333333
P8524,0.025,0.1,0,1,0,0,0,0,0,0,0,0,0,0,4,0
P8525,0.186,0.5,0,1,0,0,0,0,0,0,0,1,0,0,2.688172043,0
P8526,1.4,1,0,1,0,0,0,1,0,0,0,1,0,0,0.714285714,0.083333333
P8527,0.42,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1.19047619,0
P8528,1,3,0,1,0,1,0,1,0,0,0,1,0,0,3,0.083333333
P8529,0.2512,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.99044586,0
P8530,0.942,1,0,1,0,1,0,1,0,0,0,1,0,0,1.061571125,0.083333333
P8531,0.314,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P8532,1,1.1411,0,1,0,0,0,1,0,0,0,1,0,0,1.1411,0.083333333
P8533,0.2512,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P8534,1,2,0,1,0,0,0,1,0,0,1,1,0,0,2,0.25
P8535,0.1256,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8536,0.8792,1,0,1,0,0,0,1,0,0,0,1,0,0,1.137397634,0.083333333
P8537,0.67,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0.746268657,0.083333333
P8538,0.942,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0.530785563,0.083333333
P8539,1,3,0,0,1,1,0,1,0,0,0,1,0,0,3,0.083333333
P8540,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.083333333
P8541,0.314,0.2,0,0,0,0,0,0,0,1,0,1,0,0,0.636942675,0.166666667
P8542,0.37,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0.27027027,0.083333333
P8543,1,1.5,0,1,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P8544,0.314,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.955414013,0
P8546,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P8547,1,0.5706,0,1,0,0,0,1,0,0,0,1,0,0,0.5706,0.083333333
P8548,0.71,0.8,0,1,0,1,0,1,0,0,0,1,0,0,1.126760563,0.083333333
P8549,0.5,0.2,0,1,0,0,0,1,0,0,1,1,0,0,0.4,0.25
P8550,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P8551,0.5,1.25,0,0,0,0,0,0,0,0,0,1,0,0,2.5,0
P8552,0.1256,0.15,0,1,0,0,0,0,0,0,0,1,0,0,1.194267516,0
P8553,1,3.2,0,1,0,0,0,1,0,0,0,1,0,0,3.2,0.083333333
P8554,0.0628,0.2,0,1,0,0,0,0,0,0,0,1,0,0,3.184713376,0
P8555,0.3768,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1.326963907,0.083333333
P8556,0.942,2,0,1,0,1,0,1,0,0,0,1,0,0,2.123142251,0.083333333
P8557,1,2,0,0,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P8558,1,2,0,1,0,0,0,1,0,0,0,1,0,0,2,0.083333333
P8559,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P8560,1.68,2,0,1,0,0,1,1,0,0,0,1,0,0,1.19047619,0.166666667
P8561,1.4444,1,0,1,0,0,0,1,0,0,0,1,0,0,0.692328995,0.083333333
P8562,0.5024,1,0,1,0,0,0,1,0,0,0,0,0,0,1.99044586,0.083333333
P8563,0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0
P8564,0.628,1,0,1,0,0,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P8565,1.3,2,0,1,0,0,0,1,0,0,0,1,0,0,1.538461538,0.083333333
P8566,0.314,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.636942675,0
P8567,0.314,0.4,0,0,0,1,0,0,0,0,0,1,0,0,1.27388535,0
P8568,0.314,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1.592356688,0
P8569,0.0628,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P8570,0.1256,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0.796178344,0
P8571,0.1256,0.4,0,0,0,1,0,0,0,0,0,0,0,0,3.184713376,0
P8572,0.3116,0.4,0,0,0,1,0,1,0,0,0,1,0,0,1.283697047,0.083333333
P8573,1.0676,5,0,0,0,1,0,0,0,0,0,1,0,0,4.683402023,0
P8574,0.0314,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P8575,0.628,1,0,1,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P8576,0.3768,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P8577,0.314,0.75,0,1,0,1,0,1,0,0,0,0,0,0,2.388535032,0.083333333
P8578,0.25,0.5,0,1,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P8579,0.5,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P8580,0.1884,0.2,0,0,0,1,0,0,0,0,0,1,0,0,1.061571125,0
P8581,0.0471,0.05,0,1,0,0,0,0,0,0,0,1,0,0,1.061571125,0
P8582,0.2512,0.75,0,1,0,1,0,1,0,0,0,1,0,0,2.98566879,0.083333333
P8583,0.0628,0.1,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P8584,2,2,0,0,1,1,0,1,1,0,0,1,0,0,1,0.166666667
P8585,0.0628,0.3,0,1,0,0,0,0,0,0,0,1,0,0,4.777070064,0
P8586,0.5024,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0.696656051,0
P8588,2,1.5,0,1,0,0,0,1,0,0,0,1,0,0,0.75,0.083333333
P8589,0.1256,0.3,0,1,0,0,0,0,0,0,0,1,0,0,2.388535032,0
P8590,0.3768,0.6,0,1,0,0,0,0,0,0,0,1,0,0,1.592356688,0
P8591,1.256,1,0,0,0,0,0,1,0,0,0,1,0,0,0.796178344,0.083333333
P8592,0.5,0.75,0,0,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P8593,0.157,0.25,0,1,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P8594,0.628,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.955414013,0.083333333
P8595,0.314,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
P8596,0.5,1.6,0,1,0,1,0,1,0,0,0,0,0,0,3.2,0.083333333
